OBJECTID,MATERIAL,SOURCE,SACC,ROUTE_NAME,EQUIPMENT,DATE_ACT,DATE_REV,GLOBALID,FDMID,PRIORITY,WNTR_EXCH,SDATE,Shape__Length
11088,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,19be7c20-d5e3-4641-8927-c30168754356,700006816,1,No,2002-12-11T00:00:00.000Z,30.2099626263084
11089,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,8e92a640-a8a7-4879-a15b-c8a3b499157d,700007987,1,No,2011-08-04T00:00:00.000Z,311.648847623077
11090,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,54d9218f-b56e-4b47-8def-f20bce77a5f6,700008332,1,No,2002-12-13T00:00:00.000Z,20.7008192712295
11091,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,49488c57-df5f-4129-ba35-fd4020839252,100002034,2,No,2002-12-13T00:00:00.000Z,92.9011333772242
11092,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,d85ccc71-2ce1-4018-bba1-f46b3affd511,200001169,1,No,2002-11-20T00:00:00.000Z,134.832086774904
11093,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,0cae2d46-33d1-4e51-bd89-3d783e255d4b,200002963,2,No,2010-10-01T00:00:00.000Z,124.197736021254
11094,SALT,TPW,,W3PUR,,2001-12-07T00:00:00.000Z,2018-12-01T00:00:00.000Z,a8f195e8-bc6b-4999-8c34-d34910888c7c,300002739,2,No,2001-12-07T00:00:00.000Z,196.876652480798
11095,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,4640e744-89b1-4166-98bf-59a76b71ab92,700008309,2,No,2011-08-04T00:00:00.000Z,516.683121555281
11096,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,481152f3-842b-4cdd-ae6b-f4afeb57cd6e,100000063,1,No,2002-12-13T00:00:00.000Z,16.2143110404865
11097,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,0bfeded8-c309-4de9-b510-49af87d66553,300002693,1,No,2011-08-04T00:00:00.000Z,271.694118065273
11098,SALT,TPW,,W2-3,,2001-11-04T00:00:00.000Z,2015-11-18T00:00:00.000Z,d4229eb3-aae1-49f8-976d-7ceff6cb8eee,300001497,2,No,2001-11-04T00:00:00.000Z,358.295929228868
11099,SALT,TPW,,W1-4X4-PE,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,e9885578-ce11-4252-a44c-e88f32590bd3,700004866,1,No,2015-09-22T00:00:00.000Z,118.803884939036
11100,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,5a0f1af2-7439-47af-b5ec-ee1a89b83307,100000472,2,No,2002-12-13T00:00:00.000Z,105.837564799653
11101,SALT,TPW,,E2BLR,,2001-11-13T00:00:00.000Z,2018-12-01T00:00:00.000Z,1cab199b-e39f-46a5-8d3e-ea112c8c53f7,200000787,1,No,2001-11-13T00:00:00.000Z,496.039905225197
11102,SALT,TPW,,E1ORR,,2007-08-09T00:00:00.000Z,2018-12-01T00:00:00.000Z,7434fcde-7bd6-4d6c-912f-9773ebb094fd,700004082,1,No,2007-08-09T00:00:00.000Z,78.431625991308
11103,SALT,TPW,,W1-2,,2001-11-09T00:00:00.000Z,2015-11-18T00:00:00.000Z,70adf516-cc49-4caa-80f2-66ba15850ce3,300001910,2,No,2001-11-09T00:00:00.000Z,150.648741324613
11104,SALT,TPW,,E1BLR,,2001-11-19T00:00:00.000Z,2018-12-01T00:00:00.000Z,7795a676-82d6-44b1-b18e-854ca547bd6a,200002029,1,No,2001-11-19T00:00:00.000Z,73.5924119699761
11105,SALT,TPW,,E2PR,,2007-09-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,83af5fd1-f6d0-403e-8c06-2c3a21c706d9,700004569,1,No,2007-09-12T00:00:00.000Z,68.6958117192944
11106,SALT,TPW,,E2GR,,2001-11-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,6eff4b1e-4298-40a4-aa3d-d66ec25c0eb9,200000157,1,No,2001-11-06T00:00:00.000Z,189.975190009937
11107,SALT,TPW,,E1PUR,,2001-11-08T00:00:00.000Z,2018-12-01T00:00:00.000Z,20bed102-0827-4812-a7b6-28289ca92654,200000093,2,No,2001-11-08T00:00:00.000Z,173.888680818243
11108,SALT,TPW,,E1ORR,,2001-11-09T00:00:00.000Z,2018-12-01T00:00:00.000Z,9ffa15fa-eca8-494d-8921-4e32e8ef392d,700004586,1,No,2001-11-09T00:00:00.000Z,34.8321400713515
11109,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,748bc709-c792-457b-9a9a-6ac8859e9b15,300002901,1,No,2011-08-04T00:00:00.000Z,157.384221610525
11110,SALT,TPW,,W2-2,,2001-09-25T00:00:00.000Z,2015-11-18T00:00:00.000Z,6b92552a-d12d-4447-9264-f1704f938d58,300001266,1,No,2001-09-25T00:00:00.000Z,308.382765705443
11111,SALT,TPW,,E1PUR,,2001-11-09T00:00:00.000Z,2018-12-01T00:00:00.000Z,98c3dba1-ab2f-49e3-acaa-22aa7a1e21f2,200002574,1,No,2001-11-09T00:00:00.000Z,211.658976467649
11112,SALT,TPW,,W2-2,,2001-12-16T00:00:00.000Z,2015-11-18T00:00:00.000Z,2e73431d-7e1d-4243-bff3-81466649dbc1,300000670,1,No,2001-12-16T00:00:00.000Z,113.793484769033
11113,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,8d6a141a-9b1f-4cc4-911e-369cf73379bc,700008310,2,No,2010-10-01T00:00:00.000Z,694.73343716254
11114,SAND,TPW,,PB4,,2011-08-04T00:00:00.000Z,2015-11-18T00:00:00.000Z,a3a7a788-ee9d-4de0-8213-a8bed7341e52,300003201,2,No,2011-08-04T00:00:00.000Z,202.919044967453
11115,SALT,TPW,,E2PR,,2001-11-08T00:00:00.000Z,2018-12-01T00:00:00.000Z,23da4413-7dc5-4246-b53d-a3321cc89cd0,200000100,1,No,2001-11-08T00:00:00.000Z,176.090867571522
11116,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,efe1de3c-719b-4015-be9e-42fdc6d613a1,200002036,1,No,2002-11-20T00:00:00.000Z,224.277919033135
11117,SALT,TPW,,W1-4X4-PW,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,e1733d43-5767-4252-90fe-aa634b8e8095,300002231,2,No,2015-09-22T00:00:00.000Z,37.0563625930721
11118,SALT,TPW,,E1GR,,2009-06-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,542023d8-748b-446f-90fb-f557a8e1c194,700007052,1,No,2009-06-12T00:00:00.000Z,56.0390729910864
11119,SALT,TPW,,E2BRR,,2001-11-02T00:00:00.000Z,2018-12-01T00:00:00.000Z,58d76d86-473d-4702-94bf-609d2547f25e,200002216,2,No,2001-11-02T00:00:00.000Z,41.527970028916
11120,SALT,TPW,,W2-1,,2001-12-06T00:00:00.000Z,2015-11-18T00:00:00.000Z,1822556d-92be-4303-b09c-8089a63cae45,300000583,1,No,2001-12-06T00:00:00.000Z,166.540671558025
11121,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,0e7cf5c8-36f8-460d-8145-17c66f582640,700006793,2,No,2002-12-13T00:00:00.000Z,143.45722937814
11122,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,12ac16b4-4c90-4986-af57-2872b0338d16,100001983,2,No,2002-12-13T00:00:00.000Z,264.631063271315
11123,SALT,TPW,,W3PR,,2001-12-11T00:00:00.000Z,2018-12-01T00:00:00.000Z,c19008da-7923-4efc-9191-9e8445d3d915,300000567,1,No,2001-12-11T00:00:00.000Z,273.593185998696
11124,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,80322e65-7f65-47ca-b284-6dfee8bddbfc,700007704,2,No,2002-12-13T00:00:00.000Z,91.8879421117032
11125,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,57789588-5f8e-439d-a1c4-1afef0ddc371,600000919,2,No,2002-12-12T00:00:00.000Z,132.301774130746
11126,SALT,TPW,,W1-4,,2001-12-23T00:00:00.000Z,2017-09-19T00:00:00.000Z,2f510f22-0053-48c3-9682-32c1f7094d32,300000937,2,No,2001-12-23T00:00:00.000Z,192.109265771086
11127,SALT,TPW,,W2-2,,2001-12-16T00:00:00.000Z,2015-11-18T00:00:00.000Z,c0bf6c05-0be8-478d-a33f-bea0b4216587,300000576,1,No,2001-12-16T00:00:00.000Z,36.2475957339844
11128,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,64feede3-b197-4659-a96c-0075fad1af54,700005542,1,No,2002-12-13T00:00:00.000Z,148.481529868386
11129,SAND,TPW,,WSZ2,,2004-10-28T00:00:00.000Z,2017-09-25T00:00:00.000Z,3e2f6ae1-94a8-4024-9984-52fee2852ee7,700007912,1,No,2004-10-28T00:00:00.000Z,181.708674265553
11130,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,ec453c9f-f83c-45c7-b32c-21c173fdefc8,200002018,1,No,2002-11-20T00:00:00.000Z,249.436209009611
11131,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,991231f2-ec3a-48a7-8277-88ec45d3de6f,100000291,2,No,2002-12-13T00:00:00.000Z,157.667292441921
11132,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,59e94fe3-4d93-4bb4-9a05-cd1dc3a6beda,200001345,1,No,2002-11-20T00:00:00.000Z,142.619555983001
11133,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,21d747ef-7ae8-427e-b6c0-9ff806f49447,100000302,2,No,2002-12-13T00:00:00.000Z,107.473385467344
11134,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,4ff89998-dfa1-4111-8e23-4d513cb6b1c9,200003144,1,No,2002-11-20T00:00:00.000Z,500.449712152208
11135,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,657dc9f1-c7ea-4b8e-98dc-df3ad462e849,700001871,2,No,2002-12-13T00:00:00.000Z,249.591706445607
11136,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,4c831003-0c43-4de3-a332-984953e5f69e,700005277,1,No,2002-12-13T00:00:00.000Z,71.0420473152122
11137,SALT,TPW,,W2YR,,2007-09-24T00:00:00.000Z,2018-12-01T00:00:00.000Z,dcf7eef9-d710-4b3a-8fed-e7f9e3fd495b,700004992,1,No,2007-09-24T00:00:00.000Z,118.826105242287
11138,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,f75e134d-5449-4299-bfd7-e51bda0009ed,100001765,2,No,2002-12-12T00:00:00.000Z,766.857659541737
11139,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,12edcf45-b7e1-474c-8460-a2729795e92a,200001294,2,No,2010-10-01T00:00:00.000Z,103.178064111716
11140,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,d755ecf1-34b2-4253-bfeb-669f8a8072a1,300002840,2,No,2011-08-04T00:00:00.000Z,55.5566006930375
11141,,TPW,,HRMPV,,2002-11-20T00:00:00.000Z,2017-10-06T00:00:00.000Z,dc7ab90d-8850-4538-bfab-68a9506341d1,700004038,1,No,2002-11-20T00:00:00.000Z,262.884301229146
11142,SAND,TPW,,WSZ2,,2004-10-28T00:00:00.000Z,2017-09-25T00:00:00.000Z,475ace67-8ce4-467e-a438-d56b318ec9c3,700003354,1,Yes,2004-10-28T00:00:00.000Z,404.872035136589
11143,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,9392dd20-81b3-4dc6-a569-2c3473fee18f,200001053,1,No,2002-11-20T00:00:00.000Z,116.171795729914
11144,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,b806a556-c709-41ec-a620-329f27d17d4d,100000207,2,No,2002-12-13T00:00:00.000Z,314.159436496643
11145,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,7df9a50c-bf3c-439c-9d56-7ee99125fc66,200001330,2,No,2010-10-01T00:00:00.000Z,57.6010775870522
11146,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,cb1a43cb-b0b9-4271-b032-02b359f4499f,600000956,2,No,2002-12-12T00:00:00.000Z,1232.55629982671
11147,SALT,TPW,,W1PUR,,2001-12-02T00:00:00.000Z,2018-12-01T00:00:00.000Z,c07cd347-1ce1-49d8-b22b-b19e6f566339,300001462,1,No,2001-12-02T00:00:00.000Z,141.706219138814
11148,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,596d4196-023e-4fb8-84ff-8a46203a3742,600001103,2,No,2002-12-12T00:00:00.000Z,892.204315405004
11149,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,dbfbaad2-42c8-4fe6-9ada-7a3328b474b1,200003085,2,No,2010-10-01T00:00:00.000Z,107.664302212672
11150,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,6aed47e9-6f3a-47a3-8b43-62fd66255820,100001185,1,No,2002-12-13T00:00:00.000Z,110.199499014712
11151,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,b80420d5-43ce-468d-bc9a-0f22dfa5a0c3,700001870,2,No,2002-12-13T00:00:00.000Z,269.72452047407
11152,,TPW,,HRMPV,,2002-11-20T00:00:00.000Z,2017-10-06T00:00:00.000Z,87f4744c-8090-4ff4-b814-e4cb2143b3c0,200000117,1,No,2002-11-20T00:00:00.000Z,264.720423939479
11153,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,0b0610f6-071f-4bdd-9ecc-9cb22c153355,700007117,1,No,2011-08-04T00:00:00.000Z,196.574174292955
11154,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,53b070b2-89cf-4660-9d9a-d014eaa589eb,700005168,1,No,2011-08-04T00:00:00.000Z,52.3257457344457
11155,SAND,TPW,,WSZ2,,2004-10-28T00:00:00.000Z,2017-09-25T00:00:00.000Z,77cb2604-69c8-4b97-a9b5-d6be1ebf3d51,100002019,2,No,2004-10-28T00:00:00.000Z,442.488618666577
11156,SALT,TPW,,W3YR,,2001-12-11T00:00:00.000Z,2018-12-01T00:00:00.000Z,7df0976f-07e3-4a00-9658-8919e7b39b0b,700005239,1,No,2001-12-11T00:00:00.000Z,58.5792764066975
11157,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,7a3dfdf9-6656-4eb3-8957-16b20b4a3123,700005141,1,No,2011-08-04T00:00:00.000Z,35.4700282837919
11158,SALT,TPW,,PB1,,2010-10-01T00:00:00.000Z,2016-08-17T00:00:00.000Z,7afd4ef0-fe6d-4db9-97d8-8483678b179e,200002672,2,No,2010-10-01T00:00:00.000Z,81.5346421267903
11159,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2018-03-20T00:00:00.000Z,5cc4daf3-b4f5-4deb-8513-79dfd4416a7e,700011017,2,No,2002-12-13T00:00:00.000Z,46.2167481086583
11160,SALT,TPW,,W3ORR,,2001-12-05T00:00:00.000Z,2018-12-01T00:00:00.000Z,e14cec29-0e8d-4e4f-bd46-d85bab087a4d,300003251,2,No,2001-12-05T00:00:00.000Z,337.942514774684
11161,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,e9bd231e-02b4-4008-8316-9c5418197a09,200000098,1,No,2002-11-20T00:00:00.000Z,149.706891366093
11162,SALT,TPW,,W3YR,,2001-12-06T00:00:00.000Z,2018-12-01T00:00:00.000Z,b0854b7e-70c8-4437-b9c6-e9432d715e49,300000648,1,No,2001-12-06T00:00:00.000Z,26.3271298722063
11163,SALT,TPW,,WSZ2,,2002-12-13T00:00:00.000Z,2017-09-25T00:00:00.000Z,bac31fba-7ec0-4394-87f2-fb1d436d860e,100002624,2,No,2002-12-13T00:00:00.000Z,139.398613249864
11164,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,ba1eb7a8-4128-456c-b8f6-aab9a70372f6,100002555,2,No,2002-12-12T00:00:00.000Z,769.187694515088
11165,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,6e6c9dfe-df75-4237-951c-0e9068dac7a1,200003242,1,No,2002-11-20T00:00:00.000Z,114.208129607692
11166,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,68c06f6d-2b93-40ed-99d3-ef734a423aa5,600000869,1,No,2002-12-13T00:00:00.000Z,427.286417175784
11167,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-10-05T00:00:00.000Z,fc1d3d86-02bf-45bc-ba23-cc7f84e78ec5,700003831,1,No,2002-12-12T00:00:00.000Z,420.324948235488
11168,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,f01616b6-ddf4-4192-861e-40bca561810f,300003492,2,No,2011-08-04T00:00:00.000Z,361.856400321676
11169,SALT,TPW,,W3PR,,2018-03-29T00:00:00.000Z,2018-12-01T00:00:00.000Z,4a486fa7-e7af-45c2-9cfe-13ee0695946c,700011023,1,No,2018-03-29T00:00:00.000Z,31.8065157825917
11170,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,b589c9e3-a343-407a-bc62-ff2b719bf792,100002042,1,No,2002-12-11T00:00:00.000Z,1124.28339386405
11171,SALT,TPW,,W2-2,,2001-10-21T00:00:00.000Z,2018-12-01T00:00:00.000Z,89446730-da90-49df-bfeb-cd29eb45d28c,300000977,1,No,2001-10-21T00:00:00.000Z,110.212701100459
11172,SALT,TPW,,W1-4,,2001-12-23T00:00:00.000Z,2017-09-19T00:00:00.000Z,ab13ad4a-114f-40fc-8b6d-d75fa4518e47,300001007,2,No,2001-12-23T00:00:00.000Z,177.23221927219
11173,SAND,TPW,,PB3,,2002-12-12T00:00:00.000Z,2016-11-02T00:00:00.000Z,01a731ef-80ba-4efe-9186-352a05604e45,700002096,2,No,2002-12-12T00:00:00.000Z,236.785726831035
11174,SALT,TPW,,W1-4X4-PE,,2015-09-22T00:00:00.000Z,2015-11-24T00:00:00.000Z,764d47ea-4057-4fc8-9b18-60d756f990b8,300003554,2,No,2015-09-22T00:00:00.000Z,208.874296900932
11175,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,0135b999-8315-494b-832b-369963f36347,700006644,1,No,2002-12-13T00:00:00.000Z,28.8991475184131
11176,SAND,TPW,,PB4,,2011-08-04T00:00:00.000Z,2015-11-18T00:00:00.000Z,74a547df-5fb3-4a9e-a484-ec13ab11c3c8,300002365,2,No,2011-08-04T00:00:00.000Z,73.0274634517998
11177,SALT,TPW,,E2ORR,,2001-11-02T00:00:00.000Z,2018-12-01T00:00:00.000Z,18e227f0-27ac-4646-8f84-54ebe902afe4,200000111,1,No,2001-11-02T00:00:00.000Z,209.091202809618
11178,SALT,TPW,,W2-1,,2001-09-27T00:00:00.000Z,2015-11-18T00:00:00.000Z,f5e67b2b-2726-4922-ad40-c04bacd68a43,300000195,1,No,2001-09-27T00:00:00.000Z,154.992668188134
11179,SALT,TPW,,W1-1,,2001-12-26T00:00:00.000Z,2015-11-18T00:00:00.000Z,43fc4f32-7dd1-4ff8-b112-ad2fe8a346dc,700004796,1,No,2001-12-26T00:00:00.000Z,622.178095434984
11180,SALT,TPW,,E1-1,,2001-11-19T00:00:00.000Z,2018-12-01T00:00:00.000Z,8f962139-e43b-4268-a714-21a24fd13b67,700005931,1,No,2001-11-19T00:00:00.000Z,112.971252343148
11181,SALT,TPW,,E2BRR,,2001-11-02T00:00:00.000Z,2018-12-01T00:00:00.000Z,7abafcbd-7bd6-4f66-b778-23d641ce5934,200002212,2,No,2001-11-02T00:00:00.000Z,117.5077424976
11182,SALT,TPW,,E2PR,,2007-09-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,2ba20267-af26-4bea-903e-fae9c30ea0c1,700004585,1,No,2007-09-12T00:00:00.000Z,165.831668110411
11183,SALT,TPW,,E2BLR,,2007-09-12T00:00:00.000Z,2018-12-01T00:00:00.000Z,4dd7aee4-82da-4040-8daa-de3144112f57,700004537,1,No,2007-09-12T00:00:00.000Z,67.7779536273272
11184,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,244129f2-d2bc-4ec1-8ad1-916d1abfa6a2,200001523,1,No,2002-11-20T00:00:00.000Z,349.921346247337
11185,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,ed50c46e-0c15-41c6-94b8-6c27456a866a,700005382,1,No,2011-08-04T00:00:00.000Z,256.144794224774
11186,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,0c4031c5-a735-460e-b734-e1ff39ff8276,700003558,1,No,2011-08-04T00:00:00.000Z,305.78164803536
11187,SALT,TPW,,E2BLR,,2001-11-22T00:00:00.000Z,2018-12-01T00:00:00.000Z,be267241-ae40-48d9-b4b4-218c31c003f4,200000214,1,No,2001-11-22T00:00:00.000Z,24.9157207120589
11188,SALT,TPW,,W1PR,,2002-01-01T00:00:00.000Z,2018-12-01T00:00:00.000Z,d6c7987a-05da-4dd8-89ed-31e4d2fc0afb,300001201,1,No,2002-01-01T00:00:00.000Z,61.799152018344
11189,SALT,TPW,,W2-3,,2001-12-06T00:00:00.000Z,2017-11-20T00:00:00.000Z,99065f2a-05a8-4b0c-a2ae-b904a71c0cf1,300000716,2,No,2001-12-06T00:00:00.000Z,80.4731665137484
11190,SALT,TPW,,W1-1,,2001-12-30T00:00:00.000Z,2015-11-18T00:00:00.000Z,06793fd0-2ecb-4560-866c-cf2ee8202991,300001523,1,No,2001-12-30T00:00:00.000Z,165.098674012409
11191,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,36e518a6-38c2-4ecc-9678-3a1ee835c4b3,200000209,1,No,2002-11-20T00:00:00.000Z,41.322711856023
11192,SALT,TPW,,W2GR,,2001-12-30T00:00:00.000Z,2018-12-01T00:00:00.000Z,c6d21cff-ddc2-4607-80ad-ebf5f3794948,300001665,1,No,2001-12-30T00:00:00.000Z,288.148399894115
11193,SALT,TPW,,W2BLR,,2007-09-25T00:00:00.000Z,2018-12-01T00:00:00.000Z,73b0c0d4-d51c-4745-bcb0-317b2c2f43be,700005040,1,No,2007-09-25T00:00:00.000Z,124.866834070561
11194,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,b466f4c6-510f-48e4-9473-aada429b0bf2,700006116,1,No,2002-11-20T00:00:00.000Z,32.636411047067
11195,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,37d6c566-82b3-46d8-8e04-4a7d3191aeef,300003401,1,No,2011-08-04T00:00:00.000Z,293.772203191278
11196,SALT,TPW,,E2PR,,2001-11-14T00:00:00.000Z,2018-12-01T00:00:00.000Z,85dbd6a3-55af-41f2-acfa-58ca7d2b2128,200000568,1,No,2001-11-14T00:00:00.000Z,124.074100214735
11197,SALT,TPW,,W2-1,,2001-12-16T00:00:00.000Z,2015-11-18T00:00:00.000Z,90c4ec9d-89d8-4fce-a2ea-cbaa864c04fa,300003539,2,No,2001-12-16T00:00:00.000Z,86.0949097398957
11198,SALT,TPW,,W3BLR,,2001-12-11T00:00:00.000Z,2018-12-01T00:00:00.000Z,6dc4bdbb-5211-451e-a976-91a85a7d4547,700005463,1,No,2001-12-11T00:00:00.000Z,30.9719005303776
11199,SALT,TPW,,W2-3,,2001-11-05T00:00:00.000Z,2015-11-18T00:00:00.000Z,088f8a35-fe47-4c6e-95f6-da003809bf0f,300001487,2,No,2001-11-05T00:00:00.000Z,100.323398926623
11200,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,a70a1d44-10f0-43cb-af8e-0921da0e85a0,200001090,1,No,2002-11-20T00:00:00.000Z,106.662354079828
11201,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,b938cbe2-78b8-4a50-998a-86769cf6efb4,200003000,1,No,2002-11-20T00:00:00.000Z,180.032564796881
11202,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,c7d33f35-db6c-4ec3-912e-8f310c8c46ba,100002171,1,No,2002-12-11T00:00:00.000Z,384.718420371882
11203,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-11-18T00:00:00.000Z,95df4372-57d4-4e77-82d1-317a1c30701d,100001135,1,No,2002-12-13T00:00:00.000Z,63.2031160507574
11204,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,e5bcfa66-e12e-4705-84eb-e65b6f7af801,700000490,1,No,2002-11-20T00:00:00.000Z,95.9344213498534
11205,SALT,TPW,,W3PR,,2001-12-05T00:00:00.000Z,2018-12-01T00:00:00.000Z,be7324f9-89b3-4cc4-b756-6289eeb26433,300002735,1,No,2001-12-05T00:00:00.000Z,272.75453880071
11206,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-09-28T00:00:00.000Z,e5326295-c746-4e1b-8f71-c51c1dbaee3b,300002312,2,No,2011-08-04T00:00:00.000Z,115.873369806942
11207,,TPW,,PROV,,2017-03-15T00:00:00.000Z,,dac87b68-0a20-43c3-8aae-01b369deae5a,600001347,,Yes,2017-03-15T00:00:00.000Z,289.006988677746
11208,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,5c439f5f-bd9d-4f0d-845f-9cfcdd9cd333,300001977,1,No,2011-08-04T00:00:00.000Z,50.8758809264674
11209,SALT,TPW,,PB4,,2011-08-04T00:00:00.000Z,2016-01-12T00:00:00.000Z,b6a54e5d-0d1e-464c-b3d5-343b0f627bd1,300003167,1,No,2011-08-04T00:00:00.000Z,126.114806209009
11210,SALT,TPW,,WSZ2,,2002-12-11T00:00:00.000Z,2017-09-25T00:00:00.000Z,6559a632-4bc3-4b2e-8384-8b535303daeb,700010418,1,No,2002-12-11T00:00:00.000Z,83.151504187113
11211,SALT,TPW,,PB1,,2002-11-20T00:00:00.000Z,2015-11-18T00:00:00.000Z,9f938122-dc1d-4555-816b-a0d1ba284502,200001861,1,No,2002-11-20T00:00:00.000Z,64.9065849373301
11212,SALT,TPW,,PB3,,2002-12-13T00:00:00.000Z,2016-12-16T00:00:00.000Z,ff3af326-bcaf-44ca-ab52-e42a324c2e0e,100001176,2,No,2002-12-13T00:00:00.000Z,117.220336781183
